"text","annotation"
"#YoNoMarcho Les cuesta mucho bajar línea a sus compas orgánicos para que en cada twitt que emiten escriban #YoNoMarcho?  @SantiCafiero @SantoroLeandro @SergioMassa @MaxiKirchnerOK @wadodecorrido @MarcelaDurrieu @marcelopuella @arilijalad @pachacarreira @alferdezprensa",1
"Porque no nos mueve el odio #YoNoMarcho",0
"#YoNoMarcho los anticuarentena quieren desestabilizar el gobierno y quebrar el sistema sanitario.",0
"#YoNoMarcho Me siento responsable de que en este momento seamos TT en twitter por primera vez y obelisco no existe",0
"“Zon vien poco lo que esta en la plaza”.  #YoNoMarcho",0
"@tanoproductor #YoNoMarcho tampoco!!! 🌞🇦🇷🌞🇦🇷",0
"#YoNoMarcho adhiero a que el Gral San Martín lo pongan en billete de 1.000 pesos",0
"#YoNoMarcho la marcha de la bronca...",0
"Porque tengo memoria #YoNoMarcho",0
"No gritan con la misma fuerza para defender a los médicos y enfermeros.  #YoNoMarcho",0
"#YoNoMarcho consigna: no me importa contagiarme por defender a la patria 🤦🏻‍♀️",1
"Por respeto al personal de la salud y respeto a todos los Argentinos!!! #YoNoMarcho",0
"#YoNoMarcho y a las 21 me sumo al #AplausoAlPersonalDeSalud. En mi casa y por las redes. @con_ferro",0
"el 10 dias tendremos un pico de contagios nuevamente. una burla para todos los trabajadores de la salud esta marcha #17ANOVOY #YoNoMarchoEl17 #YoNoMarcho",0
"#YoNoMarcho éste gobierno me hace sentir orgullosa nuevamente! Cuida a sus habitantes, asiste a los más humildes, apoya a sus científicos! Y sobre todo comenzó a arreglar el desastre que dejaron!",0
"#YoNoMarcho por respeto a mí y a los demás! Quiero abrazar pronto a mis amores... Y que estemos todos",0
"@tanoproductor Florencio Varela, Zona Sur del Conurbano Bonaerense todo tranquilo somos concientes de que tenemos que cuidarnos entre todos y respetando el distanciamiento #YoNoMarcho ✌🏻🇦🇷",0
"Dejen de usar mi bandera como símbolo de odio, fascismo y bienestar selectivo #YoNoMarcho",0
"Me causa gracia el ""#yonomarcho"", y claaaro! La marcha era en contra de lo q vos defendes amigo!",0
"Por que la  patria es el otro #YoNoMarcho",0
"#YoNoMarcho coparemos las calles cuando sea el momento,empatía x el otro es la palabra,y solidaridad!!!gracias a todes les trabajadores que exponen su vida x nosotres!",0
"Una locura este país. Nunca pensé que iba a convivir con las pobres víctimas del macrismo y los medios concentrados. #YoNoMarcho",0
"#YoNoMarcho por una justicia digna",0
"#YoNoMarcho pero exploto de las ganas de que como otro pueblo (el plebeyo, no el que se define como “gente decente” o “gente bien”) estemos en la calle a puro canto, abrazo y chori...",0
"#YoNoMarcho por mi seguridad y la de mi familia. #FuerzaAlberto",0
"Vamos todos! #1AYoVoy",0
"Hola a las 16 #1AYoVoy",0
"@Predaz Si, la primera es #1AYoVoy",0
"@juancasietetres Holis!!! Buenas tardes...Rumbo a #1AYoVoy 🇦🇷💪",0
"No al Art 11  DE LA MORATORIA //// NO A LA REFORMA //// SI JUSTICIA INDEPENDIENTE #1AYoVoy",0
"#1AYoVoy vas a tener q terminar la cuarentena, porq vas a tener muchos #YoVoy.",0
"#1AYoVoy no den marcha atrás con la reforma. Sigan adelante el pueblo te apoyo @alferdez.",0
"#GobiernoDePayasos Millones de personas desesperadas por que no tienen ingresos suficientes para llevar una vida digna, negocios cerrados, empresas que cierran o se van a otros países, desempleo, hambre miseria y muertos. Miles agonizando conectados a un respirador.",0
"Luis Brandoni no te preocupes por lo que digan .. y si convocas a la marcha de hoy #17ASalimosTodos estás en todo tu derecho como ciudadano .. estamos en democracia a pesar de esta #GobiernoDePayasos",0
"@TuitextremaSB Me encantó ver que la ciudadanía se solidarizó con #LadyTacosDeCanasta  y recuperaron su bicicleta además de impedir que fuera arrestada. Así nos debemos unir siempre en contra de las injusticias de este #gobiernode4ta #GobiernoDePayasos",0
"La propaganda del apruebo tiene que tener argumentos con fundamentos, no un ataque político de un lado a otro, el estallido social jamás tuvo color político. #Apruebo #GobiernoDePayasos #27deagosto #AprueboGanaEnOctubre",0
"No me cae del todo bien #Larreta. Pero solo por bancarse al #GobiernoDePayasos y tolerar las preguntas de #Bonelli en @radiomitre se merece un Nobel o algo asi.",0
"#17AJuntosContraLaImpunidad de estos delincuentes",0
"#17AJuntosContraLaImpunidad PARA EVITAR INFILTRADOS LLEVEN PALAS. Los kukas no toleran ni pueden estar cerca de una. Es su criptonita. AH Y NO HABLÉ CON K5N",1
"Sáquenle el micrófono a los del #17AJuntosContraLaImpunidad que la cagan en cada palabra, con la imagen de todas las multitudes en todo el país el mensaje ya es claro #17DeAgosto",1
"Son choripanes, sin colectivos q los llevan como ganado a cambio de un plan social linosnero. Esta marcha es de gente que va por su propia iniciativa para que Argentina no sea Venezuela #17AJuntosContraLaImpunidad",1
"El peor error es creer que esto es una marcha anticuarentena y desprecio x la vida, ese discurso es bien de dictadores, no quieren diálogo, no escuchan, se encerraron en el bienestar del poder!!#17AJuntosContraLaImpunidad",0
"Mauro lee un cartel que reza: ""No a la reforma ladrones"". Acto seguido su panelista dice ""la verdad es que no se entiende el motivo de la protesta"". Son más analfabetos de lo que se creía. #17AJuntosContraLaImpunidad",1
"#17AJuntosContraLaImpunidad Pobre C5N jajajaja no saben  ya cómo defenderse , siempre tratando de desacreditar y  seguramente algún infiltrado metieron ojo , estén atentos",0
"#17AJuntosContraLaImpunidad NO a la toma de tierras!!! Carcel y castigo para los usurpadores!! 🤨",0
"#17AJuntosContraLaImpunidad qué lindo ver banderas argentinas en lugar de las del peronchismo facho.",1
"#17AJuntosContraLaImpunidad BASTA DE MAFIOSOS EN EL PODER. BASTA DE ROBARNOS NUESTRO ESFUERZO.  #AndateAlberto",0
"@Janis19022 Que ironía.... leí el #QueSeVayanTodos y aplica también para todos los políticos de Argentina. Ustedes solo deben tener memoria y no caer nuevamente en el socialismo. Nosotros estamos gobernados por lo más bajo y oscuro que existe. Ánimo!",0
"@alferdez Hace un año que vienen cargando a los argentinos!  💩💩💩💩✌✌✌✌ ya no somos felices!  #QueSeVayanTodos",1
"@juanjose17 @LaPosta_Ecu @luisevivanco El mejor comentario de los que están aquí 👍. Que se vayan todos #quesevayantodos",1
"En flia y con amigos en #Cordoba #17ASalimosTodos y #QueSeVayanTodos #GobiernoCriminalyCorrupto",0
"@ChauOperetaK El #5SVamosConTodo no podemos esperar hasta el 11/09 es hora que nos escuchen. #QueSeVayanTodos #ArgentinaSinCristina",0
"@ElPresto2Ok #QueSeVayanTodos ya!!! Basta!!!",0
"@_UnaVozEnOff Es delito de lesa humanidad #QueSeVayanTodos",1
"Los políticos están tirando demaciado de la cuerda y cuando la gente se cansé no van a poder salir a la calle del escrache y el odio que ellos mismos sembraron. Llevaron a la Argentina a ser uno de los países más miserables. #QueSeVayanTodos",1
"#QueSeVayanTodos, pero realmente todos, desde el señor que hace de Presidente hasta el último consejero escolar.",0
"La dictadura Argentina se va a consagrar con la reforma de la justicia, nos robarontodas nuestras libertades #QueSeVayanTodos",1
"@arilijalad @eldestapeweb Uds. tan Magnetto y nosotros tan Solange . #QueSeVayanTodos #Infectadura Imperdonable",1
"@ComadrejaDark El agua se esta convirtiendo en lava, amigo. #QueSeVayanTodos",0
"X que el 98,5 % de todos los políticos son lo peor que le pasó al país #QueSeVayanTodos",1
"No sólo no puedo salir a trabajar, no solo no me alcanza la plata para llegar a fin de mes, no solo me tengo que bancar que sea prioridad una reforma judicial en plena pandemia para sostener la reputación de la #chorra de kris, y por último ver lo de #Solange?!!#QueSeVayanTodos",1
"Ahora Si Nos Sobran Los Motivos. FUERA!!. CACEROLAZO A LAS 21 HORAS POR SOLANGE. FUE LA GOTA DE REBALSO EL VASO.#NiOlvidoNiPerdon #ToleranciaMenos1000Millones #CacerolazoPorSolange #QueSeVayanTodos #26ATodosAlCongreso #26ATodosALaCalle #ArgentinaDespiertaYFuriosa",0
"Escuchando a @alfleuco y pasan los flashes de @radiomitre Alverso patético con ese tono paternalista,  tapando las macanas de Kici. Y hablándole solo a sus votantes. Lloro cuando subestiman mi inteligencia😭BASTA!!!!!!#QueSeVayanTodos.",0
"#QueSeVayanTodos los oligarcas políticos. Nosotros más pobres, ellos más ricos e impunes #QueSeVayanTodos",0
"@ElPresto2Ok La casta politica kk le permite a Cristina y a Alberto maltratarnos. REBELION #QueSeVayanTodos",0
"Imperdonable, repudiable. Deberiamos hacer algo, esto no puede quedar asi #QueSeVayanTodos",1
"Que de este gobierno nefasto no quede ni uno solo #QueSeVayanTodos",1
"SIGUEN con el cotillón de Clarín se creen que somos boludos #QueSeVayanTodos",1
"@88lamaga @manuela04108962 Sigue siendo así en los países serios. Argentina fue convertida en un circo por #ElPeorGobiernoDeLaHistoria #QueSeVayanTodos",1
"Me puse a armar una lista de todos los abusos cometidos por este desgobierno y es tan pero tan larga que salvo que arme un hilo eterno no lo puedo publicar. #QueSeVayanTodos #NiOlvidoNiPerdon",0
"@jbellolio @sebastianpinera @latercera Desde Narnia. Uds ya no gobiernan #QueSeVayanTodos",1
"@AlertaProvincia Avísenle a @CFKArgentina @alferdez y @Kicillofok que no queremos más planeros ni que Organizaciones sociales manejen nuestra plata. Basta de IFE, AUH, tarjetita, comida etc de nuestros bolsillos mientras nosotros nos volvemos más pobres! #QueSeVayanTODOS",1
"@TalibanArgento2 Ese es su plan pero el pueblo tiene otro plan 👉 #QueSeVayanTODOS incluidos @SergioMassa @CFKArgentina y los opositores q funcionan de ""amigos"". Ni olvidó ni perdón p todos los traidores de la patria!",1
"@vivaroca2015 Quizás tiene miedo a la justicia del pueblo....una nueva revolución francesa en Argentina ....miedo a que los cuelguen como dice la profesia.....#QueSeVayanTodos #27ATodosAlCongreso #27ANoALaReformaJudicialK #NoAlNuevoOrdenMundial",0
"@prrnbljrg @FernanQuirosBA Nooooo, CABA nada puede decir, ni pedir y sus gobernantes son serviles al oficialismo y a su bolsillo y no a los porteños, el voto ya lo obtuvieron.. Mira lo que paso ayer en el Congreso...#QueSeVayanTodos",1
"@HernanLReyes @maripea Quiero ver las denuncias penales contra todos esos traidores y delincuentes. Ah, cierto, no la va a haber, como siempre, porque son todos funcionales y una seudo oposición controlada. #QueSeVayanTodos",1
"@spovarchik @meg170646 El ""Estado"" SE cuida , o van TODOS presos legislan para eso . #QueSeVayanTodos",1
"Trabajo en una empresa del exterior! Nadie quiere invertír en el país! Mientras siga estando el peronismo! no hay inversiónes! Obras del estado es igual corrupción #QueSeVayanTodos somos peor que Venezuela! Parecemos más a la dictadura de Corea del Norte",1
"Que triste estar militando un gobierno que tiene desaparecidos en democracia, a Facundo lo mató el Estado. #RenunciaFrederic #QueSeVayanTodos #QueSeHagaJusticia",0
"#26ATodosAlCongreso a pedido del pte @alferdezprensa @alferdez vamos a decirle que se equivoca. Todos los peronistas también. No seremos cómplices de CRISTINA. No somos CRISTINISTAS NI K. @SantiCafiero @SergioMassa",0
"@horaciorlarreta @mariuvidal  y todos los que están dudando y dando ""nada"".. Escuchen a la gente carajooooo!!! Se termina la paciencia!!! O están con la gente laburadora y de bien, o están con el frente de todos!!! Decidanse ya, o serán polvo en el viento....#26ATodosAlCongreso",0
"@alferdez no te tenemos miedo, Macri se aguanto 4 marchas por día, a los k tirando y armando operetas por todos lados, todo en contra, prensa, maestros, cientificos, sindicatos, amenazas a la hija, a las escuelas y vos chillas y amenazas porque no queremos la impunidad #26ATodosAlCongreso",1
"el #26ATodosAlCongreso te volvemos a ganar la calle, te volvemos a marcar la agenda, y vos facho ya sabes, lo miras por TV😎",1
"#26ATodosAlCongreso @diegobranca déjate de Joder! La policía dijo no tener el DNI y apareció en el celular de polis bonaerense el amuleto en una Comisaría Chat de Whatpp sumado a los actuales aprietes que están teniendo los fliares #miercolesintratable",1
"@todonoticias Será xq es inconstitucional, ilegal y denota la gravedad institucional de favorecer a la Vice. y sekuaces y de perseguir x sus investigaciones y fallos a fiscales y jueces?? JxC NO ES CONNIVENTE CON DELINCUENTES, INMORAL! #NoALaReformaJudicial #26ATodosAlCongreso  #NoDenQuorum",0
"@AcidoyArgentino Siiiiii! Es una vergüenza!!!! Y es evidente que Ginez está en pose! Se dieron cta de la cagada y esperaron el mejor momento para endosárselo a la oposición! #26ATodosAlCongreso",1
"#Kristina es tan peligrosa como catering de aérea rusa! #Argenzuela #26ATodosAlCongreso",1
"@gustavobj64 El padrino lopez d madura q se esta preparando para cuando se apruebe la reforma judicial ya tienen todo controlados ignorando las marchas con balas d goma,tanquetas d china,y los organismos seguiran recopilando las violaciones d los antidemcoraticos x eso el #26ATodosAlCongreso",0
"Tendríamos que con palos, piedras y huevos al congreso el #26ATodosAlCongreso ??",1
"#26ATodosAlCongreso Teniendo en cuenta que Diputados y Senadores del Pro traidores, la locura del presidente y el avasallamiento de uno de los 3 poderes. Toda la oposición no debería impulsar la marcha del 26? Incluso saliendo también. Le haría muy bien al corazón de la gente.",0
"@JSchiaretti salve la República de la garra kirchnerista! Son más q el fuego q avanza en su provincia! No negocie con ellos! El país lo mira! #26ATodosAlCongreso #26AAcampeEnElCongreso #26ANoALaReformaJudicialK #26ANoALaReformaJudicialK 💔🇦🇷",0
"@mimichas50 Como dice el Beto Brandoni, Argentina no es un país normal. Ya me agota no serlo, pero todos los republicanos juntos podremos hacerle frente. #26ATodosAlCongreso #27ATodosAlCongreso",0
"@marinoclara Hablamos de toma de tierras como si fuera algo normal. Cómo me pudre todo esto. Dónde está la Justicia? Basta ya. #26ATodosAlCongreso #27ANoALaReformaJudicialK",0
"@JuMaJaRa Ideas cómo estás solo vienen de las mentes más brillantes, así como hidroituango y la apertura precoz del comercio en la pandemia, por eso ahora ocupan el #1 en contagios por covid. #ATrabajarVagos #YoNoMarcho,YoProduzco",1
"#YoNoMarcho no soy pelotudo",1
"#YoNoMarcho x todos les médicos, enfermeros, camilleros, choferes, laburantes q murieron x está puta enfermedad, x los abuelos y abuelas, x la vida. Quédate en tu casa, no rompas la poca paciencia q nos queda",0
"#YoNoMarcho Que C5N no cubra la Marcha d el Gorilage Vende Patria",0
"#YoNoMarcho Hoy, para el porteño zombi del Obelisco, el significante San Martín se convertirá en una bolsa vacía que llenarán de fake news",1
"#YoNoMarcho y creo que no hay que darle tanta bola a las marchas de los chetos que militan por Twitter. Hay que escuchar a las organizaciones sociales y a los que caminan el barrio no al carterita que usa Twitter y va a marchar en su auto con consignas irrisorias.",0
"@PatoBullrich Impresentable!!! #YoNoMarcho",0
"#YoNoMarcho pero porque que te pensas que prefiero ir a cagarme de frio en vez de tomar mate y fumar porrito en casa? Tamotodoloco?",1
"Esta marcha es para defender a la Democracia y a la libertad de cada individuo; no es para quienes la destruyen, para quienes apoyan a ladrones y para cobardes! Votan eso porque son cobardes! #YoSiMarcho #YoNoMarcho ... nunca lo hiciste gratis y por convicción. SON EL PROBLEMA.",1
"Los del #YoNoMarcho deberían agregar #YoMeDejoGarchar",1
"@DSantaCruzok Que Luana ponga #YoNoMarcho es patético!!!!!",1
"#YoNoMarcho por ninguna mierda política, yo solo marcho por los animales, y durante la cuarentena no lo estoy haciendo tampoco.",0
"#YoNoMarcho no hay que marchar en este día, para que utilizan un día para ensuciar? Por ahí los que son saludables no le pasan nada, pero la gente descerebrada  que no son saludables  van a ir igual y si se mueren, va a ser culpa de alberto?",1
"#YoNoMarcho @PatoBullrich antes de hablar de San Martín, Contagiate. Espero verte en la marcha guerrillera. O los vas a traicionar también?",1
"No sólo pueden.matarse contagiandose entre ellos. Te pueden contagiar a vos o a tus seres queridos los zombies M , por eso #YoNoMarcho",1
"@estebanbullrich Caras duras a ustedes no les interesa el pueblo , los Bulrrich siempre fueron gorilones ,San Martin defendía al pueblo , ustedes los usan #YoNoMarcho",1
"#YoNoMarcho mirenla por tv choriplaneros el boton rojo lo tenemos nosotros",1
"@MiDiosEsK Hermosas!!!! ..#YoNoMarcho Y viva Perón Carajo!!!",0
"Aunque mi amo me mate al #obelisco no voy. #YoNoMarcho  Discutamos todo, pero ir a contagiarse, es de fanáticos mal.",1
"#YoNoMarcho Yo tuve Covid- 19 y mi papá también, él con una neumonía bipulmonar. Con dolores que describió como si fuesen puñaladas, estuvo con 24 hs de oxígeno. No es una gripecita, la gente se muere. Son egoístas, son muy nefastos, son gente del mal.",1
"la política me importa un pepino pero veo a mi mamá cansanda porque son muy pocos enfermeros, ya que muchos están aislados, hay cada vez mas internandos y veo a la gente en las calles, gente que aplaudia al personal de salud y ahora todo eso les importa un carajo #YoNoMarcho",0
"El vómito de significantes vacíos es increíble: ""justicia"", ""república"", ""libertad"". Los vomitan y cuando @LautaroMaislin les pregunta por ellos, sólo pueden repetirlos. Son sólo significantes llenos de odio. #YoNoMarcho #Obelisco",1
"#YoNoMarcho cerquen las calles donde marchan y abran un instituto psiquiátrico",1
"que onda con estos boludines siempre creyendose los heores de la patria y el mundo con sus boludeces? ahora es la reforma judicial. Amigos, nisiquiera se discutio y por lo que se ve no va a haber quorum para que salga. que tanto se preocupan? #YoNoMarcho",1
"No voy a #LaMarchaDeLosHDP . Yo #YoNoMarcho",0
"#YoNoMarcho #17AContagiarse seres del mal..",1
"@BallesterDani Lo peor de todo es que si siguen con estas movidas la borracha se está empoderando. Cuando podamos salir a las calles sin restricciones tenemos que llenar las plazas bancando a @alferdez. #YoNoMarcho",0
"@clarincom Che @PatoBullrich te acordás que formas te parte de un gobierno que le robo los ahorros a los argentinos y  bajo un 13% las jubilaciones? #YoNoMarcho",1
"En la manzana donde vivo de 10 familias 8 no trabajan son todos zánganos  #YoNoMarcho",1
"Tira huevos, la agarra the police, se pone a llorar 😢. Un poco más de huevos, querida!!! #YoNoMarcho",1
"@PatoBullrich Son impresentables! Fundieron el pais, dejaron de vacunar a les pibes, nos endeudaron por 100 años, tienen curros en todos lados (corrupción) se cagaron en la división de poderes, apretaron jueces, espiaron. #YoNoMarcho #YoCuidoAlPersonalDeSalud",1
"@clarincom No!!! Ricardo Roa..! la idea fue de nosotros, el pueblo que votó a este gobierno para que nos proteja del saqueo que nos hicieron @clarincom y @LANACION a través de su títere @mauriciomacri #FuerzaAlberto #YoNoMarcho #SiALaReformaJudicial",0
"@elisacarrio #YoNoMarcho, #SiALaReformaJudicial,#ClarinEsMafia,#FuerzaAlberto Donde quedó mi profesora de Derecho Constitucional en la UNNE, que le pasó Lilita, para convertirse en na defensora de corruptos q ud misma defenestraba? ¿por dinero?",1
"@fernandocarnota para muestra basta un botón, son incapaces...#YoNoMarcho #SiALaReformaJudicial #ClarinEsMafia #FuerzaAlberto.",0
"#YoNoMarcho xq garcho.......😉",1
"No me las imagino a las chetas botoxeadas haciendo un acampe, con este día.  #YoNoMarcho",0
"#1AYoVoy marchan contra un proyecto que no está publicado. Más fanáticos y manipulables no tienen? Cualquier abogado, de cualquier ideología les va a decir que la justicia federal debe ser reformada. Se quejan porque no hay condenas y cuando proponen reformas marchan. Gatafloras",1
"#1AYoVoy #caceroleamelachota que extraño que en estas marchas no aparescan mas los anarquistas vestidos de negro queriendo romper todo? a cierto la AFI ya fue intervenida, no creo que este en sus planes operar marchas opositoras¡¡¡",0
"¿Sos del 41%? Seguime y te sigo 💪🏻💪🏻💪🏻 #GobiernoDePayasos #LiberenASabrina #17AYoVoy #17AOcupemosLasCalles #17APorLaRepublica",0
