text,annotation
这能叫歧视吗？我在自己的国家，自己的土地上排斥外来种族，这能叫歧视吗？我这叫保家卫国,0
唉╯﹏╰希望能早点处理 持续关注,1
头像就选错了右边头像那个同班男的纯👅🐶，犬夜叉当时心里有人戈薇还对他死心塌地,1
提高同性恋和无子女的养老保险缴纳比例，等其退休后可以有钱养老,0
可笑的是小红书连一句话都不让我说,0
上海大概是吴越50%，江淮25%，南方其他20%，北方5%,0
不是你们先来碰瓷的？🤣🤣🤣🤣,0
你懂？什么人才害怕艾滋病老黑入境？难不成影响你跟老黑深入交流了？,0
黑人请离开，因为距离产生美,0
你这算不算打小报告😆,0
我也在反驳楼主😅,0
该啊 自作孽不可活,0
说自己家乡话哪来的秀优越感？这是自卑心理作怪的结果,1
他用他的小号:呢吗要死123！！！我也是醉了，都关注几十次了,0
什么优质剩女,0
那只有一妻多夫能拯救男性了。。。,0
早把他骨灰杨了，还供奉😓,0
苏北话对上海话没有影响，连宁波话也只是一些词汇影响。和上海话最接近的是嘉兴话。,0
永远不要对钕刃仁慈,0
我去过全国几乎所有的省，而且不是走马观花式的那种，我是平均在每个省都待了两三个月,0
别来China我就支持,1
南方不被北方黑？你这句就挺地域黑的😓,1
你不妨说得更明白一点,0
我魔都是重灾区，能黑到小品舞台上，全国人民笑看上海娘娘腔男人和拜金女人。,1
本来不就是些做表子的料😆,1
囧如果不是吃相太难看，谁特么在意这群惹人厌的玩意儿囧,0
安静活着，然后被你们无意间杀死是吧,0
主动养黑男的女人可不少，属实倒贴。,0
人家又帅又可爱而且还是军人你是个什么东西,0
一张下载的回执单就可以把它吓得写遗书,0
干啥啥不行 种族歧视你最行？,0
跟后天的教育有关，但是吧，非洲包括西方世界里的黑人，有受教育这一说？,0
我支持女权们不婚不育,0
啧，现在感觉形式开始严峻了,1
看审判的一堆名字，好几个是男名?呵呵,0
不区分，不和作的，爱占便宜的女性玩。很简单啊，看说话方式就很好区分了,0
台湾这两年人均gdp暴增。。。。,0
蛛女是这样的,0
"xdm,看看韩国人是怎么对男性的",0
识别山西人的办法：让他往鼻子里捅卫生纸，拿出来是黑色的就是山西人🤭,1
妈呀丑的要死,1
自由归自由，永远都只能是有限度的。,0
楼主三观挺正👍️,0
我想问那位广西小哥的普通话不标准到什么程度？以至于认为是外国人，像哪个国家的人？,1
根据hxd的建议，再改了一遍,0
才中国大城市都有日本街，文化入侵相当严重,1
不喜欢黑小孩加中国国籍留中国,1
就是有个好爹,0
当然是凭着不要脸和某某把它们当人上人来对待呗，就算咋们普通人不乐意能咋样,1
既然感情基础还在你就要基于这件事情给他惩罚，先分床睡一个月吧,1
没有真正的女权，女权的本质就是打压男性，外国的女权更霸道,0
黑人在哪个领域比别人强？嗯，犯罪领域。,0
还拉黑捞子，有本事别匿名说啊,1
这个力帆是那位约我见面的大叔吗，前阵子闹很大的浦力也是同一个人吗😨,0
3分到手，低头猛走。,1
小红书根本不给我推送你叫我怎么看？❤️,0
要换男的，下面就不会这么祥和了，得被骂得满脸血,1
母，芶，学校出来的能是什么好东西，进哪个单位都是祸害。,1
姆是这样的，它们拒绝接受男方父母，也不想生孩子让自己成为父母，你说这种姆娶回家干嘛,1
河南的标签:骗钱，穷，偷井盖,1
微博什么时候死，最好再抓一批50W。,0
不多说了，一多说就被删，删了好几次，好棒棒哦,0
你去看看黑成都的,0
好好好，早就想说了，外来物种凭什么进来就当大爷，又有钱又有人😄,1
你让我抱个黑娃说这是我外甥，我没这个脸,0
我超我终于能说话了,0
你让我滚就滚？你怎么不滚,1
这种÷剩都懒得说它们省的龌蹉事,0
Gay还会挑？,0
他们意见领袖挑话题，下面马仔跟风，赚流量美滋滋,0
你们是歧视女性吗，为什么打码,1
就是，要是它们不呆在中国想嫁就嫁喽,0
我的评价是不如USABlackrace,0
这就是剩女被剩下来的原因，都去竞争那2%的,0
春日祭母勾还拉黑啦,0
这四条对应的国家法国瑞典,0
还是我们的子女好看，白白的精致,0
举报三非默有奖金！,0
南大人已经开始内部瓦解了，竟然能把河南偷井盖这种锅甩给东北人，也是绝了。,1
有些地方就是嘴贱,1
实际上排名前20%的女人真卷起来连后20%的男人都卷不过,0
还你们一句话，某个同性恋向我说：****不知道性取向是变化的吧,1
还在被捕后理直气壮地露出笑容。,0
现在只有韩国比较正常还有俄罗斯,0
击毙我，你得到一具遗体！满足我，你可以去眼馋异教徒韩男！,1
感觉近年来黑河南的呈下降态势，西安和东北呈上升态势。。。,0
是敌是友看看发帖记录再说，我的号怎么也被黑了？,1
你为什么黑山东人？答：我只是把他们做的说了一遍,0
不一样，塞尔达没了可以打，打完跟以前一模一样，而且没朋友，又没人牵挂着你上线,0
女性恋爱自由有什么讨论的必要吗？这不是约定俗成的吗？😅,0
你在劳教所里就别祸害别人了,1
祖坟冒青烟了,1
49%胜率什么东西没点数？,0
中国内部的地域歧视，一切责任在美方😆😆😆,0
得了吧这两人都不太现实这样的情侣只会越来越多,0
不谈恋爱不结婚，虽然治标不治本，但是能够切实解决你提出的问题,1
不会管，终不知后事如何,0
奥运会都和最好的比，怎么其他的和最好的比就是屁股歪了？😲,1
广西人有东南亚爪哇矮黑人特征，扁鼻子大鼻孔凸嘴+个子矮小，反正不喜欢东南亚人,0
黑性旺盛，完全不讲道义，坏人一个,1
瓢仓男瓢仓男瓢仓男瓢仓男瓢仓男,0
答主把自己反同性恋，歧视同性恋的倾向换一种说法说得如此清新脱俗也是醉了。,0
看来还真是真可见全球所有世纪传染病传播源头都来自它们,0
体制内也没法审核，用人单位不会调查你谈过几次，跟谁谈过。,0
微博就是女fen坑，也不用。但是影响力还是有的。,1
自作自受 回来让老实人买单？ 你同情她们 谁特么同情老实人？,1
另外steve老师我真的很可以,0
求前吧主远方的风联系方式，他貌似现在退网了,0
这个熊孩子真是欠揍哈哈哈哈,0
他说的是低温你跑出来认什么？😅,0
精神障碍?，四个月，估计上个月就已经出来了真是绝绝子。。。。。。,0
不都是 吃河南粮食吗,0
你自己自尊自强谁会不尊重你，何来压迫之说。,0
还用我老婆艾斯德斯的头像宁配?？,0
李世民？？他尊老子李耳为祖先，你懂这是什么意思吗？,1
防疫需要，体谅一下，谢谢,0
洋大人用过的，你也配用？,0
哈哈想看破防举报的跳脚样子,0
更正下，最近几年。。。这输入法有点毛病,0
"\我提议他当本吧吧主，大家同意吗？\""""",0
不把前因后果发出来8u们怎么帮你？虚空索敌吗？,0
明明是怀孕期间酱油吃多了😄,0
你和她什么关系啊，假如你俩位置互换一下你能发脾气吗？,0
其实上边的吧友们都真正地理解自己反对的是什么。就是反对自己后代的基因被染黑。,0
为什么不自知收拾呢，有人摁着她的手吗,0
汶川地震一样被黑也是一样的话甚至更甚，地域黑这种东西一代一代的,1
成都人到处开地图炮的时候，有没有考虑过原因？,0
得了吧你，你管这种东西叫喜好？那你去嫁给他们好了,0
我是同性恋 从小都是 我也能理解别人对我们的不理解,0
如果是我姐，我也不见了,1
艾，约疱嘛，梅事儿的，感染率为淋，疣没什么大不了的,0
这是为山东人度身定制吗😅,0
湖南挺好的啊，去旅游被索道吓的一愣一愣的,1
油太人，祸害世界,1
等中国遍地都是黑娃的时候就没你什么事儿了，你还以为咱们是基本盘呢。😄,0
谁？ 我！咂？尿！ 😆,0
你爱买越南新娘是你的事，就别代表中国好男人说话了😂,1
获得了先天性免疫...?艾滋病毒，也是个收获哈,0
有些技术当小工有点屈才了啊🤣🤣🤣,0
现在的女的真可怕。自私恶质，对男人来说就是祸害等级,1
这种你能忍就忍呗，放我身上开始都不会有,0
蚌埠住了 塘沽是穷山恶水😆,1
【过年了，虚惊一场！-哔哩哔哩】URL,1
这样的假设，现实中并不存在或极端罕见,1
是啊，我能理解你的感受。但请你保持对那些好的同性恋的基本尊重好吗？,0
离它远点，那家伙浑身都是病毒和狐臭,1
河南人，真心说，淳朴的人是绝大多数,0
之前有人信誓旦旦的讲要娶国外妹子，配不上国女🤣我说，这是你自由,1
再向各位饭桶介绍一下现在养的小猫：凯迪拉克·尼古拉斯，超级黏我,0
这幕刃就是个xn装s，说的话不明不白，偷换概念，初中没毕业，彩礼就是在物化女性，,1
毕竟国外对这事比较放得开，老外都说中国女留学生比本地女人更开放,0
细说和条狗一样,0
而我只是对前面的人实话实说而已,0
谁压迫你了嘛真是脑子有点铁,1
找个大城市名字一换都差不多,0
不是河北没黑点，是隔壁几个兄弟太强😅,1
有幸在现场，差点血压上来背过气,0
好家伙评论区跳出一堆,0
有没有一种要爆炸的感觉,0
你介绍爱国吗？你这叫碍国,1
女性多数感性思维容易洗脑,0
在牢里一定被哲学了,0
是的，生下来的孩子可千万别入中国国籍哦~~,0
要不你和你老公说下，看看啥反应,0
蛤蚧蛤蚧蛤蚧蛤蚧蛤蚧！！！！,0
你TM在外面和自己家人不顺口冒出句家乡话，标签太多了,1
有人喜欢我，与我何干？有人喜欢我我就要善良的回应对方？,0
辨析!一杆子打翻一船人,1
一元购真是这帮东西的天性,0
被吞了两次终于发出来了(⊙o⊙)！,0
我父亲家祖籍河南，母亲家祖籍山东，我是东北人，buff叠满了,0
其实觉得吉林真的没啥存在感，在外地也很少遇到吉林人😅,0
阿这，这种地域歧视可以告了，可以说是告必赢了……,0
王耶啵表示很淦,0
抓虫大战，人人有责,0
你以为国女她们不知道这些吗？,0
绝大部分黄黑混血上不了高中，甚至到了初中就会辍学，反正就是街溜子预备队。,1
在东南亚那些10几岁的嫩妹根本就花不多少钱随便玩,0
不被认可，那就只剩谴责了,1
暴力只是一个表现形式，重点还是这个男的的内在外在及物质条件能否降得住女人,0
别吧。被攻击时说是民族伤痛。攻击别人时那可是高光时刻呢。,1
我结婚的时候去做了婚检的，你结婚的时候难道不用做？,0
能否尽灭默妖，关乎人类之存亡，文明之延续，责任艰巨，意义重大！,0
对于东北人那段 太真实了😅,0
最后的视频哪里有？🤔,0
优点盖住不提，我跟比尔盖茨比谁中文说的好，我赢了，比尔盖茨配不上我,0
这是好人了，都教精了你骗炮都没地方,0
顶，气抖冷，剁jojo，男人什么时候才能站起来，男权的兄弟们呢，顶起来啊,1
��我就知道会扯上安徽,0
他又欠收拾了,0
你不喜欢他接触你应该当场说出来,0
这难道不就是因果报应天理循环？,0
那节目挺傻的，无奈父母愿意看,1
血和屈辱你只能二选一。,1
我觉得有道理，现在我自己都觉得我的口音搞笑了,0
还有一点我不明白，你现在为什么住南昌呢？,0
有艾滋啊，比瑶姐还脏啊…,0
现在网络上有多少人都宣传自己为男性考虑，会独立思考，结果看到小作文就脑子都不要了。,0
有母女丼，有刚分手就搞上人家母亲的，而且还不少的样子，一点道德羞耻都没有😓,1
这叫：师🐵长技以制🐵,0
你既然都知道答案了，还来问题主？,0
就像动物园里你放走了一群猴，它们在笼子里能产生GDp和门票，释放了以后能干啥,1
那时候，黄皮肤的就是人上人了。😆,0
所以啊这话根本不是韦小宝说的，而是金庸说的这意思就很明确了,0
我没这么认为。不过黑人想尽一切办法来中国蹭我们的福利，赖着不走倒是真的。,0
山东人口碑不错吧，被黑的最惨的还是河南人🐶,0
为什么我觉得，以前黑河南的是全国，现在黑河南的只有西安人，而黑西安的是全国人民。,1
还嫌这次不够出名是吧,0
什么叫新疆人？维吾尔族？,0
论地域黑山东没资格上榜,0
跟着一起回非洲就行，留在国内就算了。,0
舍得给女孩子花钱的不一定爱，不舍得花钱的肯定不爱,0
无语，怎么会有这种人,1
那反过来问吧，中国女孩子嫁到日韩呢,0
监狱医院？监狱墓地！,0
这时候没人说黑人也有好人和坏人了,1
男性权益将是下一个思潮，因为男性权益建国至今都没有增加完善过保障。,0
东北比上海惨多了囧,0
不以为耻，不好好想想为什么会被女权批评。,0
请问抗战死了多少女性？😆,0
我在上海上班 上海人都还挺好的 素质普遍比较高,0
白人好一点，黑人真不能接受,1
来了解下哪些人会被上海人歧视？,0
少了安徽，安徽也是资源输出省份，粮食矿产都不少。,1
为什么西方人最近开始连黑咖啡也不喝了？,0
上海歧视有，但是说实话不歧视河南，受害者主要是苏北和安徽。,0
事实就是早期你们异性恋先从动物身上传过来的。,0
气大活好哦，调侃一下,0
老一辈确实是这样的，因为大多数情况都是母亲做家务收拾，但是这不适用新一代年轻人。,0
放心吧，没有男的会喜欢你,0
(⋟﹏⋞)(つᰩ᭄⊂)要出来了,0
好多买媳妇都是东南亚和朝鲜的吧，最起码不是黑人,1
看到谁也逃不了，感觉好受多了。,0
同性恋下地狱就属阴了,1
没有同性恋基因的人是不可能被掰弯的，就像同性恋没办法变成异性恋一样,0
就不该让这些家伙离开非洲,1
上海歧视外地人是普遍存在，看看这次防疫吧。妖魔鬼怪到处是,1
假土豪怎么说？完全没咋听过？,1
三观好正，佩服佩服！！！！,0
尼玛的真恶心,0
有性需求不行？中国主题就是压制男性的性释放途径，让郭楠只能通过婚姻来获得性，这个有错吗？,0
真要跑不需要等到出生😄,0
贴吧图片中的非洲人应该回到非洲去！！！,0
因此可以看出，自作孽不可活！,0
谁给你的消息？ 我北京人怎么不知道？,0
让她投诉，你有理怕啥,0
解释一下你那凯勒期呗，名字都搞不清楚你就知道他是犹太人了是吧,1
这些玩意儿怕不是有什么心理疾病😓,0
有三合一的试纸的，艾滋，梅毒，淋病的试纸就是给我们普通人用的啊，聪明点啊,0
在现实中很好理解。你什么水平，周围的人大多也是什么水平。所以矿渣就不要想着能淘到金子。,0
张嘴就说别人骄傲，那我只能说你自己自卑了,1
有意为之？上面没这么傻。乱扣帽子哈,0
你见过几个中国男的娶女黑人，要是有，只能说他脑子有泡，也别回来了，省得到处传染病毒🍉,0
确实感觉这个爹太废,0
所以……江西还是被忘了,0
但这次海地移民入侵美边境多数人都被遣返了,0
怀疑你是用啥看的回复,0
不管道歉不道歉.....目的达到了。。。,0
��连狐臭都可以被认为是男人的表现，中国男人偶尔没机会洗澡也能被拿出来大书特书😎,0
是从小穷男富女教育导致,0
并不会，现在偏远地方就行买卖埃塞俄比亚新娘🐶,1
反正现在女的很娇贵大家都知道就算有人揭破也会被女的集群群殴很危险的！！！,1
推动全球混血计划资本……细思极恐……,0
能找个媳妇都不错了，天天这这那那的，心里没点哔数吗,0
广西的桂柳地区长相跟全国其他地区差异不大，其他地区，嗯，就典型的岭南长相。,0
别看了回老家还是10W彩礼的哦,0
你们可以远离女人啊！越远越好！,0
不支持不抵制，但是希望同性恋能幸福,0
台湾有一款蔬菜，形容大陆女人的廉价，为了嫁到台湾无底线，那种蔬菜就叫大陆妹,1
北方：女人不能上桌吃饭，封建落后，南方：女人不能上龙舟，你要尊重当地风俗,0
行吧，可能我比较敏感😅,0
原来你真的是黑人，回非洲去！,0
其实，中华男儿也开始在全世界，娶媳妇了，娶媳妇了,0
我不歧视这样的女的，只希望他们不要在中国了，嫁鸡随鸡，嫁狗随狗，和黑人去非洲开疆扩土吧！,1
告辞了各位，现在去研究一下反歧视书籍，半年后回来,0
确实需要改变择偶观，纸片人不香吗,0
又改名了，再更一个指路牌:搜最开始那个名字，评论区第一个就是当事人。,0
不同意同性恋不代表反同性恋,0
想问一下你这个找黑人的室友好看吗？人正常吗,0
于是泼峰和战淋唠起了嗑。,0
你的人生只有这些可以选了吗？,0
人口基数大，没办法，很小比例就是一大群人,0
又一篇科学家的搪塞文章,1
你不会把qq号发出来吗？,0
你要不先猜猜没人冲\/没人充她还会不会发这条,0
我看台湾不光该骂，简直是该打！,1
地域黑子出来答话,0
假如一个B要30w，不如抢,0
我去国外下了？城门失火殃及池鱼。现在我住的地方都开始流脓了。🥺,1
区别就是我们是高等的。,1
要求不高，房子车子彩礼而已,0
并非是讨论长相问题而是三观问题。,0
人老了时间多了就开始发闲了,0
男性颜值重要的反面就是男性长得丑才是真男人？逻辑带师,0
越南？虽然整体对中国不太友好，但是你到越南很有钱的话，必有妹子喜欢你的,0
别抹黑老实人，老实人不是这样的，这叫傻,0
人家老公有特长,0
��友邦惊诧，全世界再也找不出第二个了,0
姐妹们，有他联系方式吗,0
看到同性恋就想吐🤮,1
我真的太害怕江苏人了，跟他们唠两句，必提到GDP😆😆,0
大明锦衣卫被黑的最惨的一次,1
没救了，迟早跟巴黎一个德行！,0
就是，特别国难时期拿着地域说事，对自己同胞冷嘲热讽落井下石的，坏透了,1
引进中国，抢劫。大家先练枪法,1
这是学校还是高级妓院,1
我认为不是先天的，但有的营销号说是先天的博取关注,0
有联系方式吗 这个女的 我要加😊,0
女人是天生的世界公民,0
只在区区几个项目有优势，社会建设，生产劳动统统不行,1
沈大的关系有点不好说，剪不断理还乱,0
我真的特别看不下去广东人长相文化被黑，自己是北方人……,0
之后那女的就一直在后面骂我，就刚才的事，应该没啥后续了，有后续我在吱两声。,1
当光棍足以成为一支军队的时候女性就再没有恋爱自由的权利了,1
tg，bbc+china，有攒劲的节目,0
这一次已经无需再重复了。,0
说河南话就是河南人？你知道中原官话范围有多大？,0
为什么安徽和营口会和你的大学都挺近？,0
抖音上陕西骂洛阳的，比洛阳骂西安的多的多,0
互联网没记忆，我记一辈子呢。以后反正梗就天天玩着，诶谁提到我就提这个事情,0
这波应该是愚蠢的山姆,0
东北人真的很讨厌阿,1
本来就是普男和全女收益，顶男根本不在乎这些虚的,1
有一说一抖友还是能处的很多爆杀畒的都是抖友,0
所以说到底他不还是个大猪0吗失足我都想象出来那个画面了他艮个脖儿在那🔒,1
所有的黑都是出自于嫉妒。,1
智商70，数理化动辙0分，但生育率骇人！遍地单亲女人带野黑娃,1
那什么，又有东西被吞了，我重新发一下,0
别故意挑起吧友仇恨对抗，你嫁黑人就算了，别怂恿别的女孩和黑人谈恋爱,0
你搁这叠buff呢？😅,0
别的不知道，我单一辈子也不接这样的,0
上男人车提供吹吹服务,1
我对中国女性确实有看法，在外面待久了，你就知道外国人是怎么看中国女性的了。,0
空口吹屌谁不会，反正也没有证据,1
是啊，只要不打扰到正常的生活就可以了,0
还好我没怎么见过黑人,0
现在大多数中国女性是整个国家的负担,0
��带节奏的的前提是有节奏可以带。,0
关爱了她一顿，有没有人开盒啊,0
中国基数大，自己素质低的国民本来就很多，再引进一个种族炸弹那不是疯了吗,1
过度贫穷和富有，都是原罪,1
我将来都不会跟非裔结婚,0
屏幕跟前我已经开始笑了，不好意思🤭,0
如果真的引进大猩猩，到时候你可以看到大猩猩比黑人还要受国女宠爱,1
这很niggeг,0
现在有些女O确实有点过份,1
屠杀黑人屠杀犹太人,1
谁说国外家暴的好了？？,0
现在什么妖魔鬼怪都能出cos了吗,0
赶紧去测测有艾滋吧？，别到时候啥啥找我们中国\/冤大头要几十万彩礼结婚。,0
9，不能负担家庭责任，但表面虚情假意，暗地另做安排；,0
长沙法院不是母系社会吗。,1
精神分裂是吧,0
请问韩国在对待黑人移民上有什么政策可供中方参考的,0
我看看还有没有谁出来维护他,0
是是是，北方都是人上人，也不知道为什么只有“南下打工潮”没有“北下打工潮”呢？,0
带着两千万嫁妆我能接受,0
蚌！水桶是吧,1
有这好了，不去让他们去采摘园真是可惜了,0
反人类进化，智商70从非洲占领南美、北美，进军全世界,1
滚走不送谢谢拉黑我你就可以滚了省着我骂你了,0
一切偏向男性的发言抛开事实不讲都是媚男,1
所以说嘛他在哪个吧都是这个13味儿骂他就对了,0
我就是女的，我讨厌杨笠,1
不拉女的就是了，吊事没有,0
天天有人惦记你的屁眼子很高兴，兄弟你是真不挑食呀。,1
我对国外的了解不是靠电视， 更不是靠媒体。 都是亲身经历。 谢谢✌️,0
抓出来鞭刑！直接鞭到死！,1
这波徐州，男的又输得一塌糊涂,1
盲猜有广州？我胡说哒,0
地域黑，主要是前汪伪区前国统区的，他们和台湾亲着呢。,0
黑夜中靠屁股发亮了萤火虫是吧😅,0
额，你不会以为同看到你就会疯狂的爱上你吧，有点自知之明行不行,0
啥都不会都比国女好，起码不要房不要车，不要彩礼。,0
不会说话就照照镜子看看你自己，把自己的过错一切推给国家是懦弱与无能。,0
他也就是一自媒体而已，没必要追捧,0
天津人心碎……就说没钱就是原罪呗,0
我想……我们得回归现实了,0
黑色不符合中国人的审美观！！！,1
不至于吧，浙江的普通话理论上没有口音,0
微博女拳什么成分大家都知道的吧，“对啊对啊女的脑子里也就那点东西了”,0
这个索玛女王是什么底细？,0
��这样的直男好少见额，羡慕了,0
因为黑人好色，所以只要是是美人计就来者不拒，再说它们智商很低,0
传统地域歧视地区,1
艾滋病传播途径，黑人—｝媚外女—｝普通男女,1
黑玩意抢完了结果一看这文物是现代伪造的，尴尬了,1
南方人黑陕西可能是因为江苏、浙江陕西人很多，跟河南一样出一两个人啥b就会扯到整个陕西身上,0
打扰别人网上正常交流不可取,1
除非没办法是什么意思，不结婚不也是一个办法？,0
果然答主是日本血统，日裔遗孤，挑起省际矛盾，居心叵测,1
6666 自然而然的事 不应该被污名化,0
咱们黑龙江和吉林没有出海口啊😞出海口可太重要了，太羡慕有出海口的城市了,1
贬低和批评中国大陆是西方国家的日常工作好吧，去看看整个东南亚那里是西方国家的的后花园！,0
错 上海排外排的是中国人，外国人可一点也不排，全供起来舔,1
会被歧视的，如果你在一个集体里明目张胆表明你非常反感同性恋，你说不定会被骂,1
绝对不接受这种女性,1
哎，我就不一样了，是外来入侵人我就歧视,0
以后别抱个天生免疫缺陷的巧克力回老家上户口就行😆,0
多少真实案例，，她们还不吸取教训？她父母也是失职！不好好教育闺女，养个女儿让人玩，让人骗,0
我觉得中国人的德行，哪里被黑都不奇怪,0
我也是去读书的😓,0
你需要一个镜子👍️,0
直说吧，你有什么不良嗜好，口味这么重,0
这么说吧，这和性取向无关，是个人素质问题,1
太长了，来个人概括一下,0
我老家河南，继父新疆人，一阿姨直接来一句难怪你爸妈会离婚。。。,1
篡改原话钓鱼4000＋,1
湖北不会有男铜的，因为都被我绞嘞,0
哥真的不至于，这钱拿到手都怕没命花😅,1
看看有智慧的人是如何认识世界的再看看吧里的言行，难道说有的人天生就是坏种吗？,0
黑色瘟疫，文明癌症。,0
不为中国人生孩子，却为外国黑人生后代,0
明天这里会不会有黑小子来？,0
你说了那么一大通 后面又说没强求？？,0
这下大家知道扭转性取向是违法行为了吧,0
我感觉正好相反，楼主应该多了解普通女生的诉求，少看一些极端言论,0
虽然但是拍别人的桌子还发出来也多少沾点,0
默鱼，政治正确就是不正确,1
��做生意，增加筹码,0
女的看得上药娘？她又不是女同……,1
记住他住哪儿，假设哪天不想活了也把它带上,0
看看能不能等选举时重新投一位反同性恋的吧主吧，鸠占鹊巢又开始了,0
小红书上面的女的，基本一个比一个丑。全是p图到极致那种。我半眼就知道假。,1
十几年前有地沟头、脏辫、嘻哈什么的，这帮孩子的审美就是被扭曲了,0
黑g还要考驾照，供非送的钱太多了吧，太恐怖了，要有猩司机了,0
5毛呢，怎么不去把黑鬼都灭了,0
嘿硅嘿硅嘿硅嘿硅嘿硅嘿硅嘿硅,1
可你在别的回答里是男的啊，敢问您现在到底是男是女啊？,0
配得上，可以上，不可以结婚,0
2022年6月9日，他在被人破防后删掉了“恐同症”系列2到10的所有帖子，距今1天，望周知,1
他喜欢上你了🤣,0
真没必要这么骗自己… 不过也是要看个人魅力的..,0
关键是黄精灵是真的摘不到蓝精灵一样多的果子啊,0
说中了，急了🤣,0
论据呢？我🇺🇸待过三年，亚裔男性在奥斯丁婚恋市场可是抢手得很,0
没感觉啊，我南阳的，没听有人说阿,0
你不说了嘛，男人是“娶”，女人是“搞”,0
出她女马批手！！！这一看就让泥哥入过了，愿打愿挨！看猴戏,1
也不一定，人家说不定是找到了获取大批流量的方法呢,0
河南人不仅黑湖北，还黑陕西,1
乐了 自己吃饭都是问题还老想着血统 那群人脑子里可能装的是💩,1
你好，既然对所以同胞都是有责任的，那你也为娶国外老婆的中国男人悲伤一下,0
有些地方挺集中的，特别是大城市和大学生特多的城市，找地方不用太担心,0
东北三亚怎么来的？,0
我是黑龙江人，我觉得河南和东北被黑的很大原因是口音。,0
在姬圈有个别人还觉得“和男的睡过的女的都很脏”也挺无语的,1
当代的黄女乱华的危害程度不低于五胡乱华与满清入关,0
最开始是河南 然后新疆 之后东北 看样子山东也快进来了😜,0
石砸狗叫了属于是,1
你还嫌中国人不够多吗👍👍,0
男打女，进局子女打男笑笑就算男刀女死刑起笔女刀男爆1500,0
这个的前提是蓝精灵和黄精灵本质是一样的，但男女不一样,0
��山东咋纳，我苏觉得山东人很好相处,0
把厕所炸了有啥用，那些人会把💩拉在大街上,1
不管在别人那里怎么样？但是在我这，找过黑人对象绝对不会考虑，,1
顺丰也就30，听他扯,1
小红书微博第二，没有老哥冲啊,0
杨笠没告诉你们普女不要对号入座？,0
从哪看出的黑人更大，少看点av.,0
央视2010年还专门出个新闻反对歧视同性恋,0
如何评价这张图是妆后五分女？刘亦菲十分我觉得顶天三分,0
别的不说，家暴确实不可取,0
答案是殴打，是殴打！,1
有些国男多学着点吧😄,0
失足妇女没这么不要脸,1
加速让问题严重才是解决问题的方式,1
黑人应该被限制活动范围,0
北京上海400分上清北了解下,0
好啊好啊，因为杀人更可恶，所以抢劫就该被免罪，好耶！😄,1
女权不是指女性权益吗？怎么还蹬鼻子上脸了？,0
那女的应该被那个黑g的黑d透烂了，嘴也吃黑d吃烂了,0
感谢南方经济制裁，现在在争取互相取暖,0
被娘服封肛了开始用精神宣布胜利✌,0
别这么感性，男人都这么没逻辑性吗？这个真辟谣了。,0
这么优秀的黑人找个这么丑陋的国女 不信 感觉严重造谣,1
我也觉得，作为女性，我也接受不了交往过黑人女友的男人🙁,0
提高不了black的生育率,0
西安，武汉，江苏人家之间都好着，就喜欢黑你河南是吧😄,0
希望这样的校领导能得到现世报😠,1
